"BehaviorSpace results (NetLogo 6.3.0)"
"Schelling_on_GIS-@Religion.nlogo"
"experiment_ethnic-religion"
"10/09/2022 03:52:17:779 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","beta-eth","beta-rel","tie-houses-to-religion","free-space","religion","data-source","town","turnover","color-axis-max","neighbor-weight","others-ignore-ethn","ethn-rel-recommendations","ethnicity","always-search","dissimilarity-religion","threshold-mean","stop-tick","always-move","scale-down-pop","threshold-sd","measure","[step]","precision (sum [(ethnic-simpson - town-ethnic-simpson) * totalpop] of districts / sum [totalpop] of districts) 3","dissimilarity-string 0 dissimilarity-religion","dissimilarity-string 1 dissimilarity-religion","dissimilarity-string 2 dissimilarity-religion","dissimilarity-string 3 dissimilarity-religion","precision moran-I districts 3"
"1","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","12","0.042","0.289 (emp 0.241)","0.742 (emp 0.421)","0.209 (emp 0.034)","0.198 (emp 0.204)","0.737"
"3","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","11","0.04","0.286 (emp 0.241)","0.737 (emp 0.421)","0.198 (emp 0.034)","0.187 (emp 0.204)","0.729"
"5","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","11","0.04","0.286 (emp 0.241)","0.735 (emp 0.421)","0.205 (emp 0.034)","0.185 (emp 0.204)","0.736"
"7","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","11","0.04","0.287 (emp 0.241)","0.738 (emp 0.421)","0.175 (emp 0.034)","0.191 (emp 0.204)","0.733"
"6","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","11","0.04","0.29 (emp 0.241)","0.737 (emp 0.421)","0.204 (emp 0.034)","0.183 (emp 0.204)","0.732"
"8","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","12","0.041","0.284 (emp 0.241)","0.738 (emp 0.421)","0.212 (emp 0.034)","0.194 (emp 0.204)","0.737"
"4","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","12","0.04","0.285 (emp 0.241)","0.736 (emp 0.421)","0.21 (emp 0.034)","0.195 (emp 0.204)","0.726"
"2","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","12","0.041","0.284 (emp 0.241)","0.745 (emp 0.421)","0.193 (emp 0.034)","0.184 (emp 0.204)","0.734"
"1","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","13","0.043","0.293 (emp 0.241)","0.741 (emp 0.421)","0.213 (emp 0.034)","0.202 (emp 0.204)","0.729"
"3","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","12","0.041","0.292 (emp 0.241)","0.743 (emp 0.421)","0.203 (emp 0.034)","0.193 (emp 0.204)","0.73"
"5","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","12","0.042","0.293 (emp 0.241)","0.741 (emp 0.421)","0.207 (emp 0.034)","0.186 (emp 0.204)","0.734"
"7","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","12","0.041","0.291 (emp 0.241)","0.742 (emp 0.421)","0.182 (emp 0.034)","0.189 (emp 0.204)","0.728"
"6","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","12","0.041","0.295 (emp 0.241)","0.738 (emp 0.421)","0.207 (emp 0.034)","0.189 (emp 0.204)","0.737"
"8","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","13","0.042","0.287 (emp 0.241)","0.74 (emp 0.421)","0.216 (emp 0.034)","0.196 (emp 0.204)","0.74"
"2","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","13","0.043","0.29 (emp 0.241)","0.745 (emp 0.421)","0.203 (emp 0.034)","0.181 (emp 0.204)","0.732"
"4","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","13","0.041","0.286 (emp 0.241)","0.738 (emp 0.421)","0.215 (emp 0.034)","0.187 (emp 0.204)","0.73"
"1","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","14","0.044","0.298 (emp 0.241)","0.74 (emp 0.421)","0.22 (emp 0.034)","0.205 (emp 0.204)","0.73"
"3","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","13","0.042","0.296 (emp 0.241)","0.742 (emp 0.421)","0.22 (emp 0.034)","0.189 (emp 0.204)","0.729"
"5","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","13","0.043","0.295 (emp 0.241)","0.744 (emp 0.421)","0.208 (emp 0.034)","0.183 (emp 0.204)","0.731"
"7","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","13","0.043","0.298 (emp 0.241)","0.743 (emp 0.421)","0.182 (emp 0.034)","0.186 (emp 0.204)","0.729"
"6","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","13","0.043","0.299 (emp 0.241)","0.74 (emp 0.421)","0.211 (emp 0.034)","0.185 (emp 0.204)","0.738"
"8","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","14","0.042","0.292 (emp 0.241)","0.74 (emp 0.421)","0.212 (emp 0.034)","0.19 (emp 0.204)","0.743"
"4","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","14","0.041","0.287 (emp 0.241)","0.741 (emp 0.421)","0.212 (emp 0.034)","0.186 (emp 0.204)","0.732"
"2","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","14","0.044","0.298 (emp 0.241)","0.746 (emp 0.421)","0.217 (emp 0.034)","0.182 (emp 0.204)","0.73"
"1","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","15","0.046","0.301 (emp 0.241)","0.744 (emp 0.421)","0.229 (emp 0.034)","0.201 (emp 0.204)","0.738"
"3","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","14","0.044","0.303 (emp 0.241)","0.74 (emp 0.421)","0.225 (emp 0.034)","0.188 (emp 0.204)","0.732"
"5","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","14","0.044","0.299 (emp 0.241)","0.745 (emp 0.421)","0.211 (emp 0.034)","0.185 (emp 0.204)","0.729"
"7","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","14","0.044","0.3 (emp 0.241)","0.744 (emp 0.421)","0.194 (emp 0.034)","0.191 (emp 0.204)","0.734"
"6","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","14","0.044","0.305 (emp 0.241)","0.741 (emp 0.421)","0.223 (emp 0.034)","0.184 (emp 0.204)","0.738"
"8","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","15","0.043","0.296 (emp 0.241)","0.743 (emp 0.421)","0.224 (emp 0.034)","0.194 (emp 0.204)","0.741"
"4","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","15","0.042","0.289 (emp 0.241)","0.744 (emp 0.421)","0.221 (emp 0.034)","0.191 (emp 0.204)","0.728"
"2","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","15","0.046","0.305 (emp 0.241)","0.746 (emp 0.421)","0.219 (emp 0.034)","0.183 (emp 0.204)","0.737"
"1","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","16","0.047","0.305 (emp 0.241)","0.745 (emp 0.421)","0.239 (emp 0.034)","0.194 (emp 0.204)","0.732"
"3","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","15","0.045","0.309 (emp 0.241)","0.741 (emp 0.421)","0.236 (emp 0.034)","0.187 (emp 0.204)","0.735"
"5","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","15","0.046","0.304 (emp 0.241)","0.746 (emp 0.421)","0.218 (emp 0.034)","0.186 (emp 0.204)","0.733"
"7","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","15","0.045","0.305 (emp 0.241)","0.746 (emp 0.421)","0.196 (emp 0.034)","0.191 (emp 0.204)","0.738"
"6","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","15","0.046","0.31 (emp 0.241)","0.743 (emp 0.421)","0.231 (emp 0.034)","0.185 (emp 0.204)","0.73"
"8","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","16","0.044","0.3 (emp 0.241)","0.743 (emp 0.421)","0.221 (emp 0.034)","0.191 (emp 0.204)","0.742"
"4","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","16","0.043","0.292 (emp 0.241)","0.743 (emp 0.421)","0.221 (emp 0.034)","0.195 (emp 0.204)","0.72"
"2","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","16","0.048","0.31 (emp 0.241)","0.745 (emp 0.421)","0.231 (emp 0.034)","0.186 (emp 0.204)","0.74"
"1","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","17","0.049","0.314 (emp 0.241)","0.743 (emp 0.421)","0.257 (emp 0.034)","0.196 (emp 0.204)","0.726"
"3","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","16","0.047","0.316 (emp 0.241)","0.742 (emp 0.421)","0.252 (emp 0.034)","0.183 (emp 0.204)","0.738"
"5","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","16","0.047","0.309 (emp 0.241)","0.746 (emp 0.421)","0.237 (emp 0.034)","0.187 (emp 0.204)","0.735"
"7","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","16","0.046","0.311 (emp 0.241)","0.746 (emp 0.421)","0.201 (emp 0.034)","0.186 (emp 0.204)","0.733"
"6","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","16","0.047","0.316 (emp 0.241)","0.745 (emp 0.421)","0.243 (emp 0.034)","0.187 (emp 0.204)","0.727"
"8","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","17","0.045","0.306 (emp 0.241)","0.742 (emp 0.421)","0.23 (emp 0.034)","0.194 (emp 0.204)","0.741"
"4","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","17","0.044","0.296 (emp 0.241)","0.744 (emp 0.421)","0.227 (emp 0.034)","0.198 (emp 0.204)","0.717"
"2","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","17","0.05","0.318 (emp 0.241)","0.74 (emp 0.421)","0.247 (emp 0.034)","0.191 (emp 0.204)","0.744"
"1","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","18","0.051","0.319 (emp 0.241)","0.742 (emp 0.421)","0.267 (emp 0.034)","0.193 (emp 0.204)","0.723"
"3","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","17","0.048","0.319 (emp 0.241)","0.741 (emp 0.421)","0.264 (emp 0.034)","0.192 (emp 0.204)","0.745"
"5","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","17","0.049","0.32 (emp 0.241)","0.746 (emp 0.421)","0.252 (emp 0.034)","0.183 (emp 0.204)","0.739"
"7","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","17","0.048","0.319 (emp 0.241)","0.744 (emp 0.421)","0.211 (emp 0.034)","0.187 (emp 0.204)","0.74"
"6","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","17","0.049","0.323 (emp 0.241)","0.742 (emp 0.421)","0.249 (emp 0.034)","0.195 (emp 0.204)","0.734"
"8","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","18","0.046","0.304 (emp 0.241)","0.743 (emp 0.421)","0.23 (emp 0.034)","0.199 (emp 0.204)","0.745"
"4","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","18","0.046","0.301 (emp 0.241)","0.75 (emp 0.421)","0.227 (emp 0.034)","0.195 (emp 0.204)","0.715"
"2","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","18","0.052","0.324 (emp 0.241)","0.745 (emp 0.421)","0.264 (emp 0.034)","0.184 (emp 0.204)","0.737"
"1","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","19","0.053","0.325 (emp 0.241)","0.747 (emp 0.421)","0.279 (emp 0.034)","0.192 (emp 0.204)","0.729"
"5","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","18","0.051","0.327 (emp 0.241)","0.748 (emp 0.421)","0.261 (emp 0.034)","0.185 (emp 0.204)","0.732"
"3","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","18","0.05","0.328 (emp 0.241)","0.739 (emp 0.421)","0.272 (emp 0.034)","0.187 (emp 0.204)","0.74"
"7","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","18","0.05","0.328 (emp 0.241)","0.739 (emp 0.421)","0.224 (emp 0.034)","0.188 (emp 0.204)","0.738"
"6","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","18","0.051","0.328 (emp 0.241)","0.743 (emp 0.421)","0.265 (emp 0.034)","0.199 (emp 0.204)","0.733"
"8","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","19","0.048","0.315 (emp 0.241)","0.742 (emp 0.421)","0.241 (emp 0.034)","0.197 (emp 0.204)","0.744"
"4","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","19","0.047","0.304 (emp 0.241)","0.747 (emp 0.421)","0.233 (emp 0.034)","0.187 (emp 0.204)","0.71"
"1","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","20","0.055","0.335 (emp 0.241)","0.746 (emp 0.421)","0.29 (emp 0.034)","0.194 (emp 0.204)","0.734"
"2","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","19","0.055","0.335 (emp 0.241)","0.748 (emp 0.421)","0.281 (emp 0.034)","0.188 (emp 0.204)","0.738"
"5","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","19","0.053","0.336 (emp 0.241)","0.745 (emp 0.421)","0.277 (emp 0.034)","0.186 (emp 0.204)","0.737"
"3","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","19","0.052","0.337 (emp 0.241)","0.742 (emp 0.421)","0.292 (emp 0.034)","0.187 (emp 0.204)","0.746"
"7","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","19","0.053","0.337 (emp 0.241)","0.744 (emp 0.421)","0.264 (emp 0.034)","0.19 (emp 0.204)","0.732"
"6","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","19","0.053","0.338 (emp 0.241)","0.743 (emp 0.421)","0.285 (emp 0.034)","0.192 (emp 0.204)","0.73"
"8","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","20","0.05","0.323 (emp 0.241)","0.741 (emp 0.421)","0.25 (emp 0.034)","0.2 (emp 0.204)","0.74"
"4","8","0","true","0.05","OTHER","simulation (dynamic)","Jakarta","0","1","0.17","true","true","CHINESE","false","all","0.3","100","false","100","0.1","ethnicity fraction","20","0.047","0.31 (emp 0.241)","0.746 (emp 0.421)","0.227 (emp 0.034)","0.186 (emp 0.204)","0.715"
