"BehaviorSpace results (NetLogo 6.3.0)"
"Schelling_on_GIS-@SES.nlogo"
"experiment_ethnic-SES"
"10/09/2022 04:58:13:062 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","town","free-space","scale-down-pop","data-source","measure","ethnicity","ses","threshold-mean","threshold-sd","tie-houses-to-ses","beta-eth","beta-ses","color-axis-max","dissimilarity-ses","turnover","always-search","always-move","ethn-ses-recommendations","neighbor-weight","others-ignore-ethn","stop-tick","[step]","precision (sum [(ethnic-simpson - town-ethnic-simpson) * totalpop] of districts / sum [totalpop] of districts) 3","precision (sum [dissimilarity 0 ""all""] of districts / (2 * sum [totalpop] of districts * item 0 town-ethnicity-counts / town-totalpop * (1 - item 0 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 1 ""all""] of districts / (2 * sum [totalpop] of districts * item 1 town-ethnicity-counts / town-totalpop * (1 - item 1 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 2 ""all""] of districts / (2 * sum [totalpop] of districts * item 2 town-ethnicity-counts / town-totalpop * (1 - item 2 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 3 ""all""] of districts / (2 * sum [totalpop] of districts * item 3 town-ethnicity-counts / town-totalpop * (1 - item 3 town-ethnicity-counts / town-totalpop))) 3","precision moran-I districts 3"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","15","0.088","0.384","0.91","0.494","0.175","0.768"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","15","0.081","0.37","0.901","0.469","0.171","0.779"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","15","0.086","0.38","0.913","0.496","0.178","0.768"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","15","0.084","0.38","0.911","0.502","0.163","0.778"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","15","0.081","0.373","0.903","0.497","0.178","0.775"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","15","0.085","0.377","0.911","0.486","0.182","0.777"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","15","0.084","0.377","0.908","0.49","0.18","0.78"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","15","0.083","0.366","0.899","0.446","0.171","0.771"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","16","0.093","0.398","0.919","0.518","0.173","0.768"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","16","0.092","0.394","0.922","0.516","0.176","0.769"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","16","0.086","0.381","0.912","0.509","0.178","0.778"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","16","0.089","0.389","0.915","0.526","0.175","0.777"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","16","0.086","0.386","0.913","0.523","0.189","0.771"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","16","0.09","0.388","0.917","0.504","0.19","0.778"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","16","0.088","0.384","0.909","0.505","0.177","0.776"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","16","0.087","0.377","0.907","0.473","0.175","0.77"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","17","0.097","0.406","0.926","0.537","0.187","0.767"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","17","0.097","0.402","0.929","0.54","0.188","0.765"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","17","0.094","0.397","0.922","0.55","0.187","0.774"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","17","0.091","0.394","0.917","0.542","0.18","0.776"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","17","0.09","0.394","0.923","0.532","0.187","0.77"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","17","0.094","0.398","0.921","0.52","0.19","0.773"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","17","0.093","0.395","0.918","0.53","0.188","0.772"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","17","0.092","0.388","0.922","0.49","0.187","0.765"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","18","0.103","0.419","0.934","0.566","0.188","0.765"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","18","0.099","0.41","0.932","0.569","0.194","0.772"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","18","0.101","0.413","0.935","0.569","0.194","0.761"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","18","0.096","0.4","0.927","0.564","0.181","0.775"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","18","0.094","0.404","0.928","0.556","0.191","0.765"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","18","0.098","0.409","0.934","0.542","0.195","0.772"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","18","0.098","0.406","0.927","0.556","0.189","0.771"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","18","0.096","0.398","0.931","0.508","0.183","0.763"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","19","0.107","0.428","0.943","0.58","0.198","0.76"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","19","0.105","0.421","0.942","0.589","0.195","0.76"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","19","0.103","0.421","0.94","0.586","0.195","0.771"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","19","0.1","0.408","0.934","0.577","0.182","0.769"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","19","0.098","0.412","0.937","0.571","0.192","0.76"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","19","0.102","0.419","0.942","0.568","0.194","0.769"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","19","0.101","0.413","0.933","0.577","0.19","0.77"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","19","0.1","0.406","0.938","0.526","0.183","0.758"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","20","0.111","0.436","0.952","0.594","0.192","0.756"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","20","0.107","0.428","0.95","0.605","0.2","0.77"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","20","0.109","0.433","0.951","0.613","0.196","0.754"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","20","0.101","0.42","0.943","0.585","0.196","0.758"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","20","0.104","0.419","0.943","0.597","0.186","0.762"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","20","0.106","0.426","0.949","0.588","0.193","0.765"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","20","0.105","0.421","0.943","0.593","0.197","0.764"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","20","0.104","0.417","0.942","0.546","0.188","0.754"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","21","0.115","0.445","0.956","0.622","0.188","0.753"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","21","0.113","0.441","0.955","0.629","0.2","0.75"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","21","0.111","0.439","0.955","0.619","0.2","0.764"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","21","0.104","0.423","0.947","0.597","0.201","0.755"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","21","0.107","0.427","0.948","0.614","0.192","0.759"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","21","0.11","0.433","0.954","0.61","0.199","0.763"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","21","0.108","0.425","0.948","0.572","0.189","0.75"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","21","0.108","0.432","0.949","0.617","0.195","0.759"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","22","0.119","0.455","0.962","0.641","0.195","0.748"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","22","0.116","0.447","0.961","0.643","0.204","0.744"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","22","0.115","0.446","0.958","0.636","0.2","0.762"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","22","0.106","0.429","0.951","0.611","0.206","0.755"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","22","0.11","0.436","0.955","0.634","0.192","0.753"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","22","0.114","0.442","0.954","0.628","0.2","0.756"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","22","0.112","0.431","0.954","0.588","0.189","0.746"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","23","0.122","0.461","0.962","0.654","0.195","0.748"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","22","0.112","0.437","0.951","0.638","0.199","0.755"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","23","0.119","0.455","0.964","0.658","0.204","0.741"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","23","0.118","0.454","0.961","0.652","0.2","0.759"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","23","0.109","0.438","0.952","0.631","0.208","0.757"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","23","0.112","0.441","0.958","0.644","0.195","0.749"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","23","0.117","0.448","0.958","0.639","0.203","0.751"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","23","0.115","0.438","0.959","0.602","0.187","0.741"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","24","0.125","0.466","0.965","0.668","0.214","0.747"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","24","0.121","0.459","0.965","0.672","0.2","0.739"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","24","0.122","0.461","0.963","0.67","0.202","0.755"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","23","0.115","0.444","0.955","0.647","0.205","0.75"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","24","0.112","0.448","0.954","0.645","0.202","0.753"
